date,location_slug,rain_mm
2000-01-21,gpm1,0.07
2000-01-21,gpm2,0.06
2000-01-21,gpm3,0.005
2000-01-21,gpm4,0.24
2000-01-21,gpm5,0.185
2000-01-21,gpm6,0.13
2000-01-22,gpm1,0.225
2000-01-22,gpm2,0.0
2000-01-22,gpm3,0.0
2000-01-22,gpm4,0.15
2000-01-22,gpm5,0.0
2000-01-22,gpm6,0.0
2000-01-23,gpm1,0.0
2000-01-23,gpm2,0.0
2000-01-23,gpm3,0.0
2000-01-23,gpm4,0.075
2000-01-23,gpm5,0.195
2000-01-23,gpm6,0.035
2000-01-24,gpm1,2.84
2000-01-24,gpm2,1.845
2000-01-24,gpm3,1.155
2000-01-24,gpm4,3.82
2000-01-24,gpm5,2.8
2000-01-24,gpm6,2.295
2000-01-25,gpm1,5.76
2000-01-25,gpm2,5.62
2000-01-25,gpm3,6.13
2000-01-25,gpm4,4.095
2000-01-25,gpm5,3.275
2000-01-25,gpm6,2.9
2000-01-26,gpm1,1.57
2000-01-26,gpm2,1.965
2000-01-26,gpm3,4.505
2000-01-26,gpm4,1.825
2000-01-26,gpm5,1.205
2000-01-26,gpm6,2.305
2000-01-27,gpm1,0.55
2000-01-27,gpm2,0.295
2000-01-27,gpm3,0.05
2000-01-27,gpm4,0.85
2000-01-27,gpm5,0.205
2000-01-27,gpm6,0.095
2000-01-28,gpm1,0.175
2000-01-28,gpm2,0.14
2000-01-28,gpm3,0.17
2000-01-28,gpm4,0.02
2000-01-28,gpm5,0.075
2000-01-28,gpm6,0.22
2000-01-29,gpm1,0.0
2000-01-29,gpm2,0.04
2000-01-29,gpm3,0.195
2000-01-29,gpm4,0.0
2000-01-29,gpm5,0.63
2000-01-29,gpm6,0.075
2000-01-30,gpm1,0.58
2000-01-30,gpm2,0.515
2000-01-30,gpm3,1.02
2000-01-30,gpm4,0.35
2000-01-30,gpm5,1.545
2000-01-30,gpm6,0.375
2000-01-31,gpm1,0.005
2000-01-31,gpm2,0.0
2000-01-31,gpm3,0.0
2000-01-31,gpm4,0.0
2000-01-31,gpm5,0.155
2000-01-31,gpm6,0.2
2000-02-01,gpm1,0.12
2000-02-01,gpm2,0.18
2000-02-01,gpm3,0.0
2000-02-01,gpm4,0.36
2000-02-01,gpm5,0.275
2000-02-01,gpm6,0.035
2000-02-02,gpm1,0.0
2000-02-02,gpm2,0.075
2000-02-02,gpm3,0.79
2000-02-02,gpm4,0.055
2000-02-02,gpm5,0.04
2000-02-02,gpm6,0.345
2000-02-03,gpm1,0.0
2000-02-03,gpm2,0.0
2000-02-03,gpm3,0.0
2000-02-03,gpm4,0.0
2000-02-03,gpm5,0.0
2000-02-03,gpm6,0.0
2000-02-04,gpm1,0.015
2000-02-04,gpm2,0.0
2000-02-04,gpm3,0.01
2000-02-04,gpm4,0.07
2000-02-04,gpm5,0.06
2000-02-04,gpm6,0.0
2000-02-05,gpm1,0.0
2000-02-05,gpm2,0.085
2000-02-05,gpm3,0.03
2000-02-05,gpm4,0.0
2000-02-05,gpm5,0.0
2000-02-05,gpm6,0.06
2000-02-06,gpm1,1.5
2000-02-06,gpm2,0.89
2000-02-06,gpm3,0.0
2000-02-06,gpm4,0.06
2000-02-06,gpm5,0.06
2000-02-06,gpm6,0.0
2000-02-07,gpm1,1.275
2000-02-07,gpm2,0.005
2000-02-07,gpm3,0.025
2000-02-07,gpm4,2.09
2000-02-07,gpm5,3.275
2000-02-07,gpm6,0.01
2000-02-08,gpm1,1.045
2000-02-08,gpm2,0.77
2000-02-08,gpm3,0.375
2000-02-08,gpm4,1.14
2000-02-08,gpm5,0.585
2000-02-08,gpm6,0.175
2000-02-09,gpm1,5.78
2000-02-09,gpm2,10.77
2000-02-09,gpm3,7.195
2000-02-09,gpm4,6.46
2000-02-09,gpm5,15.245
2000-02-09,gpm6,12.565
2000-02-10,gpm1,4.015
2000-02-10,gpm2,2.02
2000-02-10,gpm3,2.17
2000-02-10,gpm4,3.595
2000-02-10,gpm5,2.88
2000-02-10,gpm6,5.05
2000-02-11,gpm1,0.015
2000-02-11,gpm2,0.045
2000-02-11,gpm3,0.0
2000-02-11,gpm4,1.6
2000-02-11,gpm5,1.235
2000-02-11,gpm6,0.16
2000-02-12,gpm1,0.96
2000-02-12,gpm2,1.25
2000-02-12,gpm3,0.015
2000-02-12,gpm4,2.92
2000-02-12,gpm5,2.495
2000-02-12,gpm6,0.11
2000-02-13,gpm1,1.74
2000-02-13,gpm2,1.63
2000-02-13,gpm3,1.935
2000-02-13,gpm4,6.62
2000-02-13,gpm5,2.23
2000-02-13,gpm6,1.115
2000-02-14,gpm1,9.195
2000-02-14,gpm2,12.25
2000-02-14,gpm3,18.585
2000-02-14,gpm4,5.435
2000-02-14,gpm5,6.135
2000-02-14,gpm6,10.535
2000-02-15,gpm1,5.235
2000-02-15,gpm2,6.83
2000-02-15,gpm3,7.4
2000-02-15,gpm4,2.71
2000-02-15,gpm5,6.5
2000-02-15,gpm6,7.59
2000-02-16,gpm1,0.76
2000-02-16,gpm2,0.705
2000-02-16,gpm3,0.48
2000-02-16,gpm4,1.895
2000-02-16,gpm5,4.68
2000-02-16,gpm6,0.6
2000-02-17,gpm1,4.64
2000-02-17,gpm2,4.58
2000-02-17,gpm3,5.69
2000-02-17,gpm4,2.55
2000-02-17,gpm5,2.9
2000-02-17,gpm6,4.49
2000-02-18,gpm1,21.745
2000-02-18,gpm2,12.175
2000-02-18,gpm3,6.74
2000-02-18,gpm4,24.635
2000-02-18,gpm5,15.45
2000-02-18,gpm6,13.78
2000-02-19,gpm1,0.84
2000-02-19,gpm2,0.335
2000-02-19,gpm3,0.5
2000-02-19,gpm4,1.67
2000-02-19,gpm5,2.32
2000-02-19,gpm6,2.17
2000-02-20,gpm1,0.45
2000-02-20,gpm2,1.065
2000-02-20,gpm3,1.365
2000-02-20,gpm4,1.055
2000-02-20,gpm5,7.835
2000-02-20,gpm6,2.495
2000-02-21,gpm1,6.78
2000-02-21,gpm2,5.58
2000-02-21,gpm3,5.175
2000-02-21,gpm4,4.18
2000-02-21,gpm5,5.07
2000-02-21,gpm6,5.855
2000-02-22,gpm1,6.335
2000-02-22,gpm2,6.815
2000-02-22,gpm3,7.825
2000-02-22,gpm4,6.795
2000-02-22,gpm5,6.345
2000-02-22,gpm6,4.91
2000-02-23,gpm1,3.425
2000-02-23,gpm2,5.61
2000-02-23,gpm3,7.855
2000-02-23,gpm4,2.035
2000-02-23,gpm5,4.89
2000-02-23,gpm6,9.22
2000-02-24,gpm1,1.59
2000-02-24,gpm2,2.465
2000-02-24,gpm3,4.3
2000-02-24,gpm4,3.215
2000-02-24,gpm5,3.275
2000-02-24,gpm6,3.79
2000-02-25,gpm1,5.24
2000-02-25,gpm2,2.885
2000-02-25,gpm3,4.06
2000-02-25,gpm4,6.29
2000-02-25,gpm5,7.345
2000-02-25,gpm6,2.805
2000-02-26,gpm1,11.035
2000-02-26,gpm2,6.05
2000-02-26,gpm3,1.72
2000-02-26,gpm4,4.995
2000-02-26,gpm5,8.76
2000-02-26,gpm6,6.34
2000-02-27,gpm1,36.775
2000-02-27,gpm2,49.18
2000-02-27,gpm3,53.11
2000-02-27,gpm4,28.4
2000-02-27,gpm5,39.605
2000-02-27,gpm6,47.18
2000-02-28,gpm1,17.655
2000-02-28,gpm2,25.55
2000-02-28,gpm3,25.15
2000-02-28,gpm4,55.365
2000-02-28,gpm5,28.155
2000-02-28,gpm6,26.465
2000-02-29,gpm1,14.74
2000-02-29,gpm2,16.725
2000-02-29,gpm3,13.67
2000-02-29,gpm4,12.03
2000-02-29,gpm5,15.25
2000-02-29,gpm6,8.43
2000-03-01,gpm1,15.685
2000-03-01,gpm2,17.3
2000-03-01,gpm3,26.005
2000-03-01,gpm4,31.72
2000-03-01,gpm5,16.825
2000-03-01,gpm6,40.645
2000-03-02,gpm1,0.045
2000-03-02,gpm2,0.01
2000-03-02,gpm3,0.0
2000-03-02,gpm4,1.07
2000-03-02,gpm5,0.65
2000-03-02,gpm6,1.135
2000-03-03,gpm1,0.0
2000-03-03,gpm2,0.0
2000-03-03,gpm3,0.0
2000-03-03,gpm4,0.0
2000-03-03,gpm5,1.535
2000-03-03,gpm6,0.705
2000-03-04,gpm1,0.11
2000-03-04,gpm2,0.155
2000-03-04,gpm3,0.155
2000-03-04,gpm4,1.095
2000-03-04,gpm5,0.37
2000-03-04,gpm6,0.0
2000-03-05,gpm1,0.06
2000-03-05,gpm2,0.005
2000-03-05,gpm3,0.0
2000-03-05,gpm4,1.0
2000-03-05,gpm5,1.27
2000-03-05,gpm6,0.25
2000-03-06,gpm1,9.565
2000-03-06,gpm2,32.16
2000-03-06,gpm3,42.955
2000-03-06,gpm4,9.605
2000-03-06,gpm5,17.16
2000-03-06,gpm6,18.62
2000-03-07,gpm1,7.315
2000-03-07,gpm2,6.55
2000-03-07,gpm3,1.445
2000-03-07,gpm4,9.35
2000-03-07,gpm5,6.72
2000-03-07,gpm6,1.21
2000-03-08,gpm1,3.635
2000-03-08,gpm2,2.55
2000-03-08,gpm3,3.1
2000-03-08,gpm4,6.875
2000-03-08,gpm5,7.75
2000-03-08,gpm6,3.915
2000-03-09,gpm1,0.235
2000-03-09,gpm2,1.785
2000-03-09,gpm3,3.155
2000-03-09,gpm4,0.29
2000-03-09,gpm5,0.69
2000-03-09,gpm6,5.155
2000-03-10,gpm1,1.055
2000-03-10,gpm2,2.06
2000-03-10,gpm3,4.98
2000-03-10,gpm4,1.465
2000-03-10,gpm5,0.705
2000-03-10,gpm6,1.77
2000-03-11,gpm1,26.53
2000-03-11,gpm2,26.485
2000-03-11,gpm3,15.74
2000-03-11,gpm4,13.475
2000-03-11,gpm5,12.055
2000-03-11,gpm6,9.12
2000-03-12,gpm1,5.04
2000-03-12,gpm2,3.875
2000-03-12,gpm3,3.475
2000-03-12,gpm4,7.35
2000-03-12,gpm5,11.66
2000-03-12,gpm6,6.385
2000-03-13,gpm1,0.22
2000-03-13,gpm2,0.215
2000-03-13,gpm3,0.0
2000-03-13,gpm4,0.895
2000-03-13,gpm5,0.14
2000-03-13,gpm6,0.075
2000-03-14,gpm1,2.42
2000-03-14,gpm2,2.82
2000-03-14,gpm3,3.9
2000-03-14,gpm4,2.325
2000-03-14,gpm5,2.41
2000-03-14,gpm6,3.185
2000-03-15,gpm1,2.905
2000-03-15,gpm2,2.005
2000-03-15,gpm3,0.75
2000-03-15,gpm4,8.465
2000-03-15,gpm5,3.54
2000-03-15,gpm6,1.825
2000-03-16,gpm1,6.58
2000-03-16,gpm2,5.54
2000-03-16,gpm3,3.35
2000-03-16,gpm4,5.7
2000-03-16,gpm5,5.925
2000-03-16,gpm6,4.98
2000-03-17,gpm1,1.505
2000-03-17,gpm2,0.64
2000-03-17,gpm3,0.03
2000-03-17,gpm4,1.365
2000-03-17,gpm5,1.51
2000-03-17,gpm6,0.43
2000-03-18,gpm1,6.295
2000-03-18,gpm2,10.7
2000-03-18,gpm3,10.115
2000-03-18,gpm4,9.125
2000-03-18,gpm5,7.12
2000-03-18,gpm6,10.485
2000-03-19,gpm1,1.49
2000-03-19,gpm2,1.64
2000-03-19,gpm3,0.305
2000-03-19,gpm4,2.05
2000-03-19,gpm5,2.26
2000-03-19,gpm6,1.5
2000-03-20,gpm1,0.175
2000-03-20,gpm2,0.52
2000-03-20,gpm3,0.015
2000-03-20,gpm4,0.225
2000-03-20,gpm5,0.545
2000-03-20,gpm6,0.0
2000-03-21,gpm1,1.75
2000-03-21,gpm2,3.055
2000-03-21,gpm3,2.84
2000-03-21,gpm4,1.685
2000-03-21,gpm5,3.055
2000-03-21,gpm6,3.27
2000-03-22,gpm1,1.805
2000-03-22,gpm2,2.585
2000-03-22,gpm3,6.695
2000-03-22,gpm4,1.88
2000-03-22,gpm5,2.64
2000-03-22,gpm6,6.675
2000-03-23,gpm1,18.29
2000-03-23,gpm2,17.455
2000-03-23,gpm3,22.895
2000-03-23,gpm4,28.065
2000-03-23,gpm5,27.415
2000-03-23,gpm6,24.86
2000-03-24,gpm1,15.7
2000-03-24,gpm2,11.645
2000-03-24,gpm3,13.525
2000-03-24,gpm4,9.16
2000-03-24,gpm5,12.16
2000-03-24,gpm6,12.91
2000-03-25,gpm1,9.875
2000-03-25,gpm2,4.705
2000-03-25,gpm3,3.85
2000-03-25,gpm4,18.565
2000-03-25,gpm5,21.195
2000-03-25,gpm6,25.08
2000-03-26,gpm1,46.21
2000-03-26,gpm2,37.315
2000-03-26,gpm3,22.8
2000-03-26,gpm4,40.21
2000-03-26,gpm5,49.585
2000-03-26,gpm6,34.275
2000-03-27,gpm1,7.895
2000-03-27,gpm2,12.06
2000-03-27,gpm3,21.2
2000-03-27,gpm4,5.75
2000-03-27,gpm5,16.325
2000-03-27,gpm6,15.58
2000-03-28,gpm1,5.285
2000-03-28,gpm2,7.775
2000-03-28,gpm3,4.975
2000-03-28,gpm4,12.085
2000-03-28,gpm5,13.195
2000-03-28,gpm6,9.835
2000-03-29,gpm1,5.455
2000-03-29,gpm2,1.45
2000-03-29,gpm3,1.865
2000-03-29,gpm4,5.985
2000-03-29,gpm5,4.12
2000-03-29,gpm6,0.42
2000-03-30,gpm1,0.45
2000-03-30,gpm2,0.13
2000-03-30,gpm3,0.1
2000-03-30,gpm4,4.405
2000-03-30,gpm5,0.965
2000-03-30,gpm6,0.09
2000-03-31,gpm1,7.31
2000-03-31,gpm2,5.24
2000-03-31,gpm3,3.8
2000-03-31,gpm4,4.31
2000-03-31,gpm5,27.64
2000-03-31,gpm6,6.77
2000-04-01,gpm1,2.715
2000-04-01,gpm2,2.69
2000-04-01,gpm3,3.59
2000-04-01,gpm4,5.64
2000-04-01,gpm5,4.875
2000-04-01,gpm6,5.55
2000-04-02,gpm1,4.875
2000-04-02,gpm2,4.855
2000-04-02,gpm3,4.915
2000-04-02,gpm4,3.915
2000-04-02,gpm5,2.41
2000-04-02,gpm6,6.74
2000-04-03,gpm1,7.87
2000-04-03,gpm2,8.065
2000-04-03,gpm3,8.275
2000-04-03,gpm4,5.25
2000-04-03,gpm5,5.655
2000-04-03,gpm6,5.845
2000-04-04,gpm1,4.39
2000-04-04,gpm2,4.385
2000-04-04,gpm3,6.27
2000-04-04,gpm4,3.615
2000-04-04,gpm5,5.925
2000-04-04,gpm6,2.255
2000-04-05,gpm1,4.825
2000-04-05,gpm2,4.53
2000-04-05,gpm3,2.89
2000-04-05,gpm4,4.66
2000-04-05,gpm5,7.095
2000-04-05,gpm6,4.545
2000-04-06,gpm1,1.92
2000-04-06,gpm2,1.53
2000-04-06,gpm3,2.075
2000-04-06,gpm4,2.07
2000-04-06,gpm5,1.99
2000-04-06,gpm6,1.11
2000-04-07,gpm1,1.66
2000-04-07,gpm2,1.805
2000-04-07,gpm3,2.57
2000-04-07,gpm4,2.285
2000-04-07,gpm5,2.65
2000-04-07,gpm6,1.79
2000-04-08,gpm1,0.365
2000-04-08,gpm2,0.43
2000-04-08,gpm3,1.27
2000-04-08,gpm4,0.465
2000-04-08,gpm5,0.74
2000-04-08,gpm6,0.205
2000-04-09,gpm1,0.85
2000-04-09,gpm2,0.795
2000-04-09,gpm3,0.815
2000-04-09,gpm4,0.75
2000-04-09,gpm5,2.225
2000-04-09,gpm6,3.625
2000-04-10,gpm1,3.995
2000-04-10,gpm2,3.57
2000-04-10,gpm3,5.48
2000-04-10,gpm4,4.305
2000-04-10,gpm5,4.41
2000-04-10,gpm6,5.145
2000-04-11,gpm1,8.66
2000-04-11,gpm2,10.055
2000-04-11,gpm3,12.68
2000-04-11,gpm4,11.065
2000-04-11,gpm5,12.095
2000-04-11,gpm6,12.125
2000-04-12,gpm1,1.125
2000-04-12,gpm2,1.01
2000-04-12,gpm3,1.235
2000-04-12,gpm4,2.09
2000-04-12,gpm5,3.0
2000-04-12,gpm6,3.88
2000-04-13,gpm1,12.94
2000-04-13,gpm2,14.865
2000-04-13,gpm3,14.26
2000-04-13,gpm4,19.565
2000-04-13,gpm5,15.975
2000-04-13,gpm6,16.345
2000-04-14,gpm1,0.94
2000-04-14,gpm2,1.075
2000-04-14,gpm3,1.055
2000-04-14,gpm4,3.0
2000-04-14,gpm5,5.39
2000-04-14,gpm6,4.26
2000-04-15,gpm1,32.47
2000-04-15,gpm2,42.88
2000-04-15,gpm3,31.265
2000-04-15,gpm4,29.06
2000-04-15,gpm5,37.315
2000-04-15,gpm6,41.515
2000-04-16,gpm1,2.865
2000-04-16,gpm2,2.475
2000-04-16,gpm3,1.35
2000-04-16,gpm4,4.165
2000-04-16,gpm5,4.355
2000-04-16,gpm6,2.24
2000-04-17,gpm1,1.825
2000-04-17,gpm2,3.92
2000-04-17,gpm3,3.325
2000-04-17,gpm4,3.18
2000-04-17,gpm5,3.745
2000-04-17,gpm6,6.71
2000-04-18,gpm1,40.46
2000-04-18,gpm2,17.725
2000-04-18,gpm3,11.455
2000-04-18,gpm4,31.3
2000-04-18,gpm5,31.01
2000-04-18,gpm6,15.825
2000-04-19,gpm1,1.055
2000-04-19,gpm2,0.44
2000-04-19,gpm3,0.45
2000-04-19,gpm4,0.64
2000-04-19,gpm5,0.44
2000-04-19,gpm6,0.355
2000-04-20,gpm1,1.86
2000-04-20,gpm2,7.95
2000-04-20,gpm3,4.775
2000-04-20,gpm4,7.825
2000-04-20,gpm5,7.67
2000-04-20,gpm6,4.46
2000-04-21,gpm1,8.78
2000-04-21,gpm2,8.77
2000-04-21,gpm3,11.31
2000-04-21,gpm4,16.265
2000-04-21,gpm5,11.21
2000-04-21,gpm6,12.355
2000-04-22,gpm1,16.37
2000-04-22,gpm2,17.99
2000-04-22,gpm3,18.695
2000-04-22,gpm4,19.82
2000-04-22,gpm5,24.43
2000-04-22,gpm6,17.045
2000-04-23,gpm1,8.785
2000-04-23,gpm2,10.565
2000-04-23,gpm3,10.77
2000-04-23,gpm4,11.975
2000-04-23,gpm5,12.62
2000-04-23,gpm6,13.48
2000-04-24,gpm1,45.835
2000-04-24,gpm2,45.735
2000-04-24,gpm3,43.755
2000-04-24,gpm4,46.82
2000-04-24,gpm5,66.19
2000-04-24,gpm6,47.81
2000-04-25,gpm1,0.015
2000-04-25,gpm2,0.285
2000-04-25,gpm3,0.0
2000-04-25,gpm4,0.055
2000-04-25,gpm5,0.015
2000-04-25,gpm6,0.075
2000-04-26,gpm1,7.645
2000-04-26,gpm2,9.28
2000-04-26,gpm3,11.61
2000-04-26,gpm4,9.635
2000-04-26,gpm5,10.655
2000-04-26,gpm6,12.7
2000-04-27,gpm1,8.2
2000-04-27,gpm2,7.385
2000-04-27,gpm3,7.545
2000-04-27,gpm4,6.235
2000-04-27,gpm5,15.08
2000-04-27,gpm6,8.735
2000-04-28,gpm1,3.875
2000-04-28,gpm2,2.44
2000-04-28,gpm3,0.685
2000-04-28,gpm4,6.26
2000-04-28,gpm5,4.72
2000-04-28,gpm6,1.94
2000-04-29,gpm1,6.56
2000-04-29,gpm2,1.425
2000-04-29,gpm3,1.12
2000-04-29,gpm4,3.045
2000-04-29,gpm5,5.51
2000-04-29,gpm6,1.27
2000-04-30,gpm1,12.6
2000-04-30,gpm2,8.895
2000-04-30,gpm3,7.67
2000-04-30,gpm4,6.555
2000-04-30,gpm5,11.26
2000-04-30,gpm6,7.79
2000-05-01,gpm1,27.695
2000-05-01,gpm2,24.66
2000-05-01,gpm3,17.745
2000-05-01,gpm4,43.805
2000-05-01,gpm5,48.265
2000-05-01,gpm6,28.28
2000-05-02,gpm1,3.435
2000-05-02,gpm2,1.15
2000-05-02,gpm3,1.86
2000-05-02,gpm4,2.32
2000-05-02,gpm5,1.625
2000-05-02,gpm6,4.31
2000-05-03,gpm1,1.855
2000-05-03,gpm2,1.45
2000-05-03,gpm3,0.875
2000-05-03,gpm4,0.165
2000-05-03,gpm5,0.17
2000-05-03,gpm6,0.14
2000-05-04,gpm1,3.555
2000-05-04,gpm2,2.94
2000-05-04,gpm3,1.54
2000-05-04,gpm4,0.875
2000-05-04,gpm5,1.075
2000-05-04,gpm6,0.66
2000-05-05,gpm1,3.25
2000-05-05,gpm2,1.155
2000-05-05,gpm3,1.185
2000-05-05,gpm4,1.645
2000-05-05,gpm5,7.95
2000-05-05,gpm6,0.99
2000-05-06,gpm1,0.28
2000-05-06,gpm2,0.0
2000-05-06,gpm3,0.0
2000-05-06,gpm4,0.58
2000-05-06,gpm5,1.11
2000-05-06,gpm6,0.0
2000-05-07,gpm1,1.36
2000-05-07,gpm2,1.285
2000-05-07,gpm3,1.68
2000-05-07,gpm4,5.91
2000-05-07,gpm5,2.945
2000-05-07,gpm6,0.33
2000-05-08,gpm1,1.13
2000-05-08,gpm2,4.69
2000-05-08,gpm3,4.405
2000-05-08,gpm4,0.32
2000-05-08,gpm5,4.105
2000-05-08,gpm6,1.47
2000-05-09,gpm1,0.31
2000-05-09,gpm2,0.335
2000-05-09,gpm3,0.255
2000-05-09,gpm4,0.975
2000-05-09,gpm5,1.915
2000-05-09,gpm6,1.54
2000-05-10,gpm1,1.68
2000-05-10,gpm2,5.415
2000-05-10,gpm3,6.03
2000-05-10,gpm4,6.925
2000-05-10,gpm5,4.87
2000-05-10,gpm6,5.375
2000-05-11,gpm1,15.75
2000-05-11,gpm2,16.87
2000-05-11,gpm3,20.03
2000-05-11,gpm4,10.375
2000-05-11,gpm5,11.54
2000-05-11,gpm6,15.48
2000-05-12,gpm1,3.84
2000-05-12,gpm2,2.61
2000-05-12,gpm3,0.67
2000-05-12,gpm4,4.91
2000-05-12,gpm5,4.775
2000-05-12,gpm6,1.15
2000-05-13,gpm1,0.0
2000-05-13,gpm2,0.055
2000-05-13,gpm3,0.7
2000-05-13,gpm4,0.04
2000-05-13,gpm5,0.78
2000-05-13,gpm6,0.025
2000-05-14,gpm1,2.37
2000-05-14,gpm2,2.39
2000-05-14,gpm3,0.96
2000-05-14,gpm4,2.305
2000-05-14,gpm5,1.585
2000-05-14,gpm6,1.595
2000-05-15,gpm1,2.345
2000-05-15,gpm2,3.845
2000-05-15,gpm3,6.095
2000-05-15,gpm4,1.09
2000-05-15,gpm5,2.9
2000-05-15,gpm6,7.765
2000-05-16,gpm1,1.78
2000-05-16,gpm2,1.93
2000-05-16,gpm3,1.17
2000-05-16,gpm4,4.19
2000-05-16,gpm5,3.44
2000-05-16,gpm6,1.775
2000-05-17,gpm1,0.33
2000-05-17,gpm2,1.06
2000-05-17,gpm3,2.0
2000-05-17,gpm4,2.065
2000-05-17,gpm5,5.15
2000-05-17,gpm6,6.665
2000-05-18,gpm1,12.42
2000-05-18,gpm2,9.26
2000-05-18,gpm3,4.36
2000-05-18,gpm4,4.605
2000-05-18,gpm5,4.37
2000-05-18,gpm6,4.675
2000-05-19,gpm1,1.465
2000-05-19,gpm2,0.915
2000-05-19,gpm3,0.8
2000-05-19,gpm4,0.775
2000-05-19,gpm5,0.93
2000-05-19,gpm6,1.51
2000-05-20,gpm1,0.42
2000-05-20,gpm2,0.73
2000-05-20,gpm3,0.74
2000-05-20,gpm4,0.81
2000-05-20,gpm5,2.35
2000-05-20,gpm6,0.785
2000-05-21,gpm1,3.76
2000-05-21,gpm2,4.825
2000-05-21,gpm3,5.22
2000-05-21,gpm4,5.425
2000-05-21,gpm5,8.595
2000-05-21,gpm6,8.05
2000-05-22,gpm1,9.705
2000-05-22,gpm2,16.835
2000-05-22,gpm3,15.58
2000-05-22,gpm4,4.845
2000-05-22,gpm5,5.885
2000-05-22,gpm6,7.41
2000-05-23,gpm1,36.85
2000-05-23,gpm2,36.615
2000-05-23,gpm3,37.795
2000-05-23,gpm4,61.63
2000-05-23,gpm5,45.37
2000-05-23,gpm6,37.285
2000-05-24,gpm1,0.035
2000-05-24,gpm2,0.005
2000-05-24,gpm3,1.16
2000-05-24,gpm4,2.24
2000-05-24,gpm5,0.93
2000-05-24,gpm6,1.295
2000-05-25,gpm1,6.635
2000-05-25,gpm2,8.215
2000-05-25,gpm3,9.795
2000-05-25,gpm4,12.16
2000-05-25,gpm5,7.47
2000-05-25,gpm6,9.275
2000-05-26,gpm1,0.035
2000-05-26,gpm2,0.0
2000-05-26,gpm3,0.0
2000-05-26,gpm4,0.005
2000-05-26,gpm5,0.12
2000-05-26,gpm6,0.0
2000-05-27,gpm1,3.245
2000-05-27,gpm2,2.65
2000-05-27,gpm3,4.475
2000-05-27,gpm4,8.565
2000-05-27,gpm5,5.915
2000-05-27,gpm6,8.71
2000-05-28,gpm1,1.525
2000-05-28,gpm2,0.985
2000-05-28,gpm3,0.98
2000-05-28,gpm4,1.07
2000-05-28,gpm5,0.545
2000-05-28,gpm6,0.065
2000-05-29,gpm1,14.005
2000-05-29,gpm2,15.415
2000-05-29,gpm3,24.96
2000-05-29,gpm4,14.07
2000-05-29,gpm5,16.1
2000-05-29,gpm6,29.675
2000-05-30,gpm1,0.31
2000-05-30,gpm2,0.1
2000-05-30,gpm3,0.075
2000-05-30,gpm4,1.0
2000-05-30,gpm5,0.245
2000-05-30,gpm6,0.09
2000-05-31,gpm1,2.29
2000-05-31,gpm2,2.38
2000-05-31,gpm3,1.92
2000-05-31,gpm4,0.935
2000-05-31,gpm5,0.705
2000-05-31,gpm6,0.365
2000-06-01,gpm1,18.44
2000-06-01,gpm2,16.035
2000-06-01,gpm3,14.605
2000-06-01,gpm4,13.42
2000-06-01,gpm5,12.11
2000-06-01,gpm6,11.12
2000-06-02,gpm1,8.425
2000-06-02,gpm2,7.0
2000-06-02,gpm3,7.025
2000-06-02,gpm4,5.24
2000-06-02,gpm5,7.365
2000-06-02,gpm6,6.84
2000-06-03,gpm1,10.24
2000-06-03,gpm2,11.3
2000-06-03,gpm3,10.9
2000-06-03,gpm4,9.3
2000-06-03,gpm5,9.45
2000-06-03,gpm6,10.055
2000-06-04,gpm1,3.855
2000-06-04,gpm2,3.295
2000-06-04,gpm3,4.125
2000-06-04,gpm4,6.86
2000-06-04,gpm5,7.63
2000-06-04,gpm6,4.445
2000-06-05,gpm1,0.045
2000-06-05,gpm2,0.0
2000-06-05,gpm3,0.0
2000-06-05,gpm4,0.285
2000-06-05,gpm5,0.66
2000-06-05,gpm6,0.71
2000-06-06,gpm1,4.135
2000-06-06,gpm2,5.455
2000-06-06,gpm3,5.555
2000-06-06,gpm4,6.15
2000-06-06,gpm5,5.855
2000-06-06,gpm6,9.19
2000-06-07,gpm1,0.84
2000-06-07,gpm2,0.78
2000-06-07,gpm3,0.605
2000-06-07,gpm4,1.73
2000-06-07,gpm5,2.66
2000-06-07,gpm6,1.04
2000-06-08,gpm1,5.475
2000-06-08,gpm2,10.16
2000-06-08,gpm3,6.46
2000-06-08,gpm4,12.195
2000-06-08,gpm5,17.24
2000-06-08,gpm6,8.21
2000-06-09,gpm1,3.87
2000-06-09,gpm2,4.535
2000-06-09,gpm3,4.49
2000-06-09,gpm4,6.07
2000-06-09,gpm5,3.945
2000-06-09,gpm6,5.705
2000-06-10,gpm1,6.745
2000-06-10,gpm2,8.085
2000-06-10,gpm3,10.605
2000-06-10,gpm4,8.285
2000-06-10,gpm5,9.485
2000-06-10,gpm6,12.03
2000-06-11,gpm1,1.755
2000-06-11,gpm2,2.275
2000-06-11,gpm3,2.355
2000-06-11,gpm4,2.21
2000-06-11,gpm5,1.46
2000-06-11,gpm6,1.815
2000-06-12,gpm1,5.285
2000-06-12,gpm2,7.24
2000-06-12,gpm3,12.07
2000-06-12,gpm4,8.49
2000-06-12,gpm5,5.235
2000-06-12,gpm6,6.6
2000-06-13,gpm1,3.78
2000-06-13,gpm2,4.135
2000-06-13,gpm3,5.575
2000-06-13,gpm4,8.465
2000-06-13,gpm5,9.05
2000-06-13,gpm6,10.87
2000-06-14,gpm1,1.975
2000-06-14,gpm2,1.95
2000-06-14,gpm3,1.665
2000-06-14,gpm4,0.895
